DocType: Workflow State,align-justify,محاذاة-تبرير
DocType: Workflow State,align-left,محاذاة يسار
DocType: Workflow State,align-right,محاذاة اليمين
apps/frappe/frappe/public/js/frappe/misc/utils.js +98,and,و
DocType: Workflow State,arrow-down,سهم لأسفل
DocType: Workflow State,arrow-left,سهم يسار
DocType: Workflow State,arrow-right,سهم يمين
DocType: Workflow State,arrow-up,سهم لأعلى
DocType: Workflow State,asterisk,النجمة
DocType: Workflow State,backward,الى الوراء
DocType: Workflow State,ban-circle,دائرة الحظر
DocType: Workflow State,barcode,الباركود
apps/frappe/frappe/model/document.py +737,beginning with,
DocType: Workflow State,bell,جرس
DocType: Workflow State,bold,جريء
DocType: Workflow State,book,كتاب
DocType: Workflow State,bookmark,المرجعية
DocType: Workflow State,briefcase,حقيبة
DocType: Workflow State,bullhorn,البوق
DocType: Workflow State,calendar,
DocType: Workflow State,camera,كاميرا
DocType: Workflow State,certificate,شهادة
DocType: Workflow State,check,
DocType: Workflow State,chevron-down,شيفرون لأسفل
DocType: Workflow State,chevron-left,شيفرون يسار
DocType: Workflow State,chevron-right,شيفرون اليمين
DocType: Workflow State,chevron-up,شيفرون المتابعة
DocType: Workflow State,circle-arrow-down,دائرة السهم لأسفل
DocType: Workflow State,circle-arrow-left,دائرة السهم اليسار
DocType: Workflow State,circle-arrow-right,دائرة السهم الأيمن
DocType: Workflow State,circle-arrow-up,دائرة السهم إلى أعلى
apps/frappe/frappe/templates/includes/list/filters.html +19,clear,واضح
DocType: Workflow State,cog,تحكم في
DocType: Workflow State,comment,
DocType: System Settings,dd-mm-yyyy,DD-MM-YYYY
DocType: System Settings,dd.mm.yyyy,dd.mm.yyyy
DocType: System Settings,dd/mm/yyyy,اليوم / الشهر / السنة
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js +94,"document type..., e.g. customer",نوع الوثيقة ...، على سبيل المثال العملاء
DocType: Workflow State,download,
DocType: Workflow State,download-alt,تحميل بديل
DocType: Email Account,"e.g. ""Support"", ""Sales"", ""Jerry Yang""","على سبيل المثال ""دعم ""،"" المبيعات ""،"" جيري يانغ """
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js +100,e.g. (55 + 434) / 4 or =Math.sin(Math.PI/2)...,على سبيل المثال (55 + 434) / 4 = أو الرياضيات.خطيئة (Math.PI / 2) ...
DocType: Email Account,e.g. pop.gmail.com / imap.gmail.com,على سبيل المثال pop.gmail.com / imap.gmail.com
DocType: Email Account,e.g. replies@yourcomany.com. All replies will come to this inbox.,على سبيل المثال replies@yourcomany.com. سيأتي كل الردود على هذا البريد الوارد.
DocType: Email Account,e.g. smtp.gmail.com,على سبيل المثال smtp.gmail.com
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js +55,e.g.:,على سبيل المثال:
DocType: Workflow State,edit,
DocType: System Settings,"eg. If Apply User Permissions is checked for Report DocType but no User Permissions are defined for Report for a User, then all Reports are shown to that User",على سبيل المثال. إذا تطبيق ضوابط العضو محددا لتقرير DOCTYPE ولكن لم يتم تحديد أذونات المستخدم لتقرير للمستخدم، ثم يتم عرض جميع التقارير إلى أن العضو
DocType: Workflow State,eject,طرد
DocType: Workflow State,envelope,مغلف
DocType: Workflow State,exclamation-sign,تعجب علامة-
DocType: Workflow State,eye-close,إغلاق العين
DocType: Workflow State,eye-open,فتح العين
DocType: Workflow State,facetime-video,فيس تايم عن طريق الفيديو
DocType: Workflow State,fast-backward,سريع إلى الوراء
DocType: Workflow State,fast-forward,سريع إلى الأمام
DocType: Workflow State,file,ملف
DocType: Workflow State,film,فيلم
DocType: Workflow State,filter,
DocType: Workflow State,fire,حريق
DocType: Workflow State,flag,علم
DocType: Workflow State,folder-close,غلق مجلد
DocType: Workflow State,folder-open,فتح مجلد
DocType: Workflow State,font,الخط
DocType: Workflow State,forward,إلى الأمام
DocType: Workflow State,fullscreen,ملء الشاشة
DocType: Workflow State,gift,هدية
DocType: Workflow State,glass,زجاج
DocType: Workflow State,globe,العالم
DocType: Workflow State,hand-down,إلى أسفل اليد
DocType: Workflow State,hand-left,اليد اليسرى
DocType: Workflow State,hand-right,ومن جهة اليمين
DocType: Workflow State,hand-up,ومن ناحية المتابعة
DocType: Workflow State,hdd,الأقراص الصلبة
DocType: Workflow State,headphones,سماعة الرأس
DocType: Workflow State,heart,قلب
DocType: Workflow State,home,
DocType: Page,icon,
DocType: Workflow State,inbox,
DocType: Workflow State,indent-left,المسافة البادئة اليسرى
DocType: Workflow State,indent-right,المسافة البادئة اليمنى
DocType: Workflow State,info-sign,معلومات تسجيل الدخول،
apps/frappe/frappe/public/js/frappe/form/workflow.js +117,is not allowed.,غير مسموح به.
DocType: Workflow State,italic,مائل
apps/frappe/frappe/public/js/frappe/misc/pretty_date.js +40,just now,الآن
DocType: Workflow State,leaf,ورق
DocType: File,lft,
DocType: Workflow State,list,
DocType: Workflow State,list-alt,قائمة بديل
DocType: Workflow State,lock,قفل
DocType: Website Theme,lowercase,أحرف صغيرة
DocType: Workflow State,magnet,مغناطيس
DocType: Workflow State,map-marker,الخرائط علامة
DocType: Workflow State,minus,ناقص
DocType: Workflow State,minus-sign,علامة ناقص
DocType: System Settings,mm-dd-yyyy,MM-DD-YYYY
DocType: System Settings,mm/dd/yyyy,مم / اليوم / السنة
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js +98,module name...,اسم الوحدة النمطية ...
DocType: Workflow State,move,خطوة
DocType: Workflow State,music,موسيقى
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js +92,new type of document,نوع جديد من الوثيقة
apps/frappe/frappe/model/document.py +736,none of,أيا من
DocType: Workflow State,off,بعيدا
DocType: Workflow State,ok,حسنا
DocType: Workflow State,ok-circle,دائرة OK-
DocType: Workflow State,ok-sign,علامة OK-
DocType: File,old_parent,old_parent
apps/frappe/frappe/model/document.py +735,one of,واحدة من
apps/frappe/frappe/utils/data.py +429,only.,فقط.
apps/frappe/frappe/public/js/frappe/misc/utils.js +95,or,أو
DocType: Workflow State,pause,وقفة
DocType: Workflow State,pencil,قلم رصاص
DocType: Workflow State,picture,صور
DocType: Workflow State,plane,طائرة
DocType: Workflow State,play,لعب
DocType: Workflow State,play-circle,لعب دائرة
DocType: Workflow State,plus,زائد
DocType: Workflow State,plus-sign,زائد توقيع
DocType: Workflow State,print,
DocType: Workflow State,qrcode,qrcode
DocType: Workflow State,question-sign,علامة سؤال
DocType: Workflow State,random,عشوائي
DocType: Workflow State,refresh,
DocType: Workflow State,remove,نزع
DocType: Workflow State,remove-circle,إزالة دائرة،
DocType: Workflow State,remove-sign,إزالة التوقيع،
DocType: Workflow State,repeat,كرر
DocType: Workflow State,resize-full,تغيير حجم كامل
DocType: Workflow State,resize-horizontal,تغيير حجم الأفقي،
DocType: Workflow State,resize-small,تغيير حجم صغير
DocType: Workflow State,resize-vertical,تغيير حجم عمودية
DocType: Workflow State,retweet,retweet
DocType: File,rgt,RGT
DocType: Workflow State,road,طريق
DocType: Workflow State,screenshot,لقطة شاشة
DocType: Workflow State,search,
DocType: Workflow State,share,حصة
DocType: Workflow State,share-alt,حصة بديل
DocType: Workflow State,shopping-cart,عربة التسوق
DocType: Workflow State,signal,إشارة
DocType: Workflow State,star,نجم
DocType: Workflow State,star-empty,النجوم فارغة
DocType: Workflow State,step-backward,خطوة إلى الوراء
DocType: Workflow State,step-forward,خطوة إلى الأمام
DocType: Workflow State,stop,
DocType: Workflow State,tag,
DocType: Workflow State,tags,
DocType: Top Bar Item,"target = ""_blank""",الهدف = &quot;_blank&quot;
DocType: Workflow State,tasks,
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js +96,text in document type,النص في الوثيقة نوع
DocType: Workflow State,text-height,ارتفاع النص
DocType: Workflow State,text-width,عرض النص
DocType: Workflow State,th,ال
DocType: Workflow State,th-large,TH-الكبيرة
DocType: Workflow State,th-list,TH-قائمة
DocType: Workflow State,thumbs-down,علامة إستهجان
DocType: Workflow State,thumbs-up,الابهام إلى أعلى
DocType: Workflow State,time,
DocType: Workflow State,tint,لون
apps/frappe/frappe/public/js/frappe/form/workflow.js +116,to,
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js +50,to filter values between 5 & 10,لتصفية القيم بين 5 و 10
DocType: Workflow State,trash,القمامة
apps/frappe/frappe/public/js/frappe/change_log.html +7,updated to {0},تحديث ل{0}
DocType: Workflow State,upload,
apps/frappe/frappe/public/js/frappe/ui/filters/filters.js +161,use % as wildcard,استخدام٪ كما البدل
DocType: Workflow State,user,
apps/frappe/frappe/public/js/frappe/form/link_selector.js +21,value,
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js +49,values and dates,القيم والتواريخ
apps/frappe/frappe/public/js/frappe/ui/filters/filters.js +160,values separated by commas,قيم مفصولة بفواصل
